续	73927	['xu']	0.0
施	73861	['shi']	-0.075
留	73287	['liu']	0.0
讲	73220	['jiang']	0.05
型	73216	['xing']	0.0
料	72778	['liao']	0.0
终	72533	['zhong']	-0.0625
答	72421	['da']	-0.041666666666666664
紧	72300	['jin']	0.041666666666666664
黄	72199	['huang']	-0.08333333333333333
绝	72074	['jue']	-0.07638888888888888
奇	71919	['qi', 'ji']	0.03125
察	71894	['cha']	0.0
母	71462	['mu']	0.0
京	71245	['jing']	0.0
段	71172	['duan']	0.09375
依	70632	['yi']	0.0
批	70580	['pi']	-0.05
群	70459	['qun']	0.0
项	70453	['xiang']	0.0
故	70067	['gu']	0.0625
按	69984	['an']	0.08192021963824289
河	69687	['he']	0.0
米	69668	['mi']	0.0
围	69641	['wei']	0.0
江	69602	['jiang']	0.0
织	69482	['zhi']	0.0
害	69462	['hai']	-0.15277777777777773
斗	69456	['dou']	0.0
双	69440	['shuang']	0.03125
境	69360	['jing']	0.041666666666666664
客	69108	['ke']	0.0
纪	69045	['ji']	0.0
采	68946	['cai']	0.06604308390022676
举	68924	['ju']	-0.015625
杀	68776	['sha']	-0.375
攻	68747	['gong']	0.0
父	68576	['fu']	0.0
苏	68487	['su']	-0.03125
密	68475	['mi']	-0.05
低	68424	['di']	-0.048412698412698414
朝	68380	['zhao', 'chao']	-0.10714285714285714
友	68196	['you']	0.125
诉	68147	['su']	0.0
止	68082	['zhi']	0.0
细	67915	['xi']	0.03125
愿	67915	['yuan']	0.2113095238095238
千	67843	['qian']	0.0
值	67732	['zhi']	0.06944444444444445
仍	67490	['reng']	0.041666666666666664
男	67405	['nan']	0.0
钱	67304	['qian']	0.0
破	67268	['po']	-0.145
网	67118	['wang']	0.0
热	67051	['re']	0.0
助	66867	['zhu']	0.0
倒	66634	['dao']	0.05505952380952381
育	66551	['yu']	0.0
属	66374	['zhu', 'shu']	0.0015432098765432107
坐	66293	['zuo']	0.0
帝	66035	['di']	0.0
限	66018	['xian']	-0.0625
船	65883	['chuan']	0.0
脸	65727	['lian']	0.0
职	65272	['zhi']	0.0
速	65094	['su']	0.0
刻	65015	['ke']	0.0625
乐	64965	['le', 'yue']	0.28214285714285714
否	64772	['fou', 'pi']	-0.12499999999999997
刚	64622	['gang']	0.0
威	64559	['wei']	0.041666666666666664
毛	64522	['mao']	-0.041666666666666664
状	64495	['zhuang']	0.08333333333333333
率	64453	['shuai', 'lv']	0.0
甚	64438	['shen']	0.20833333333333334
独	64201	['du']	0.025
球	63913	['qiu']	0.0
般	63739	['ban']	0.0
普	63570	['pu']	0.09375
怕	63520	['pa']	-0.39583333333333337
弹	63417	['dan', 'tan']	0.037870945479641135
校	63200	['jiao', 'xiao']	0.14351851851851852
苦	63194	['ku']	-0.21875
创	63156	['chuang']	-0.1171875
假	62691	['jia']	-0.1875
久	62588	['jiu']	0.0
错	62401	['cuo']	-0.4107142857142857
承	62285	['cheng']	0.013888888888888888
印	62179	['yin']	0.0
晚	62142	['wan']	-0.041666666666666664
兰	61951	['lan']	0.0
试	61912	['shi']	0.1
股	61861	['gu']	0.0234375
拿	61798	['na']	0.025
脑	61647	['nao']	0.0
预	61534	['yu']	0.0
谁	61528	['shui', 'shei']	0.0
益	60896	['yi']	0.0
阳	60867	['yang']	0.22321428571428573
若	60736	['ruo']	0.0
哪	60708	['nei', 'na']	0.0
微	60484	['wei']	0.0
尼	60474	['ni']	-0.014150943396226415
继	60428	['ji']	0.017857142857142856
送	60182	['song']	-0.020833333333333332
急	60141	['ji']	-0.4375
血	59944	['xue', 'xie']	0.0
惊	59724	['jing']	0.109375
伤	59632	['shang']	-0.20833333333333334
素	59100	['su']	0.0
药	59090	['yao']	0.0
适	58927	['shi']	0.75
波	58859	['bo']	-0.0625
夜	58839	['ye']	0.0
省	58642	['sheng', 'xing']	0.09722222222222222
初	58587	['chu']	0.0
喜	58449	['xi']	0.328125
卫	58408	['wei']	-0.1875
源	58145	['yuan']	0.0
食	58110	['shi', 'si']	-0.06250000000000001
险	58047	['xian']	-0.25
待	57757	['dai']	0.0
述	57744	['shu']	0.0
陆	57430	['lu', 'liu']	0.0
习	57329	['xi']	0.041666666666666664
置	57255	['zhi']	0.0
居	56307	['ju']	0.0
劳	56119	['lao']	0.125
财	56037	['cai']	0.0
环	55971	['huan']	-0.05681818181818182
排	55938	['pai']	0.0
福	55871	['fu']	0.5357142857142857
纳	55597	['na']	0.0625
欢	55294	['huan']	0.375
雷	55226	['lei']	0.0
警	55189	['jing']	-0.25
获	55064	['huo']	-0.015625
模	54891	['mo']	0.0
充	54812	['chong']	-0.05357142857142858
负	54616	['fu']	-0.25
云	54510	['yun']	0.0
停	54453	['ting']	0.0
木	54433	['mu']	0.0
游	54262	['you']	-0.0625
龙	54169	['long']	0.0
树	54037	['shu']	0.0
疑	53982	['yi']	-0.08333333333333333
层	53705	['ceng']	0.0
冷	53460	['leng']	-0.125
洲	53429	['zhou']	0.0
冲	53378	['chong']	0.018750000000000006
射	53184	['she']	0.0625
略	53068	['lue']	-0.041666666666666664
范	53033	['fan']	0.0
竟	53033	['jing']	0.0625
句	52891	['ju']	0.0
室	52846	['shi']	0.0
异	52735	['yi']	-0.016666666666666663
激	52723	['ji']	0.017857142857142856
汉	52656	['han']	0.0
村	52603	['cun']	0.0
哈	52475	['ha']	0.0
策	52394	['ce']	0.03125
演	52394	['yan']	0.020833333333333332
简	52280	['jian']	0.0
卡	52244	['qia', 'ka']	0.034722222222222224
罪	52068	['zui']	-0.375
判	52045	['pan']	0.125
担	51792	['dan']	-0.125
州	51533	['zhou']	0.0
静	51401	['jing']	-0.15625
退	51272	['tui']	-0.15625
既	51208	['ji']	0.041666666666666664
衣	51134	['yi']	-0.10648148148148147
您	51094	['nin']	0.0
宗	50799	['zong']	0.0
积	50720	['ji']	0.075
余	50601	['yu']	-0.0625
痛	50459	['tong']	-0.5416666666666666
检	50413	['jian']	0.20833333333333334
差	50349	['cha', 'ci', 'chai']	-0.16898148148148148
富	50273	['fu']	0.0
灵	50134	['ling']	0.1726190476190476
协	50123	['xie']	0.0
角	50081	['jiao', 'jue']	0.020833333333333336
占	49980	['zhan']	0.075
配	49900	['pei']	0.25
征	49855	['zheng']	0.0
修	49829	['xiu']	0.05357142857142857
皮	49803	['pi']	-0.041666666666666664
挥	49702	['hui']	0.0
胜	49565	['sheng']	0.19742063492063494
降	49306	['xiang', 'jiang']	0.0125
阶	49058	['jie']	0.0
审	48862	['shen']	0.0
沉	48772	['chen']	0.0
坚	48749	['jian']	0.275
善	48739	['shan']	0.75
妈	48622	['ma']	0.875
刘	48600	['liu']	-0.25
